concept_id,concept_synonym_name,language_concept_id
108,Muu vaativan sydänpotilaan leikkaustoimenpide,4181730
109,Karotisleikkaus,4181730
110,"Infarktikomplikaation kirurgia esim. VSR, aneurysma, papillaarilihaksen ruptura",4181730
111,IABP:n käyttö mekaanisena tukena,4181730
112,VAD (Vasemman ja/tai oikean puolen mekaanisen tuen käyttö (muu kuin IABP),4181730
113,"Sepelvaltimoiden angiografiat, pallolaajennukset ja muut katetritoimenpiteet",4181730
114,Sepelvaltimon rotablaatio,4181730
115,Sepelvaltimon trombektomia,4181730
116,"Sepelvaltimon sisäinen paineenmittaus (FFR, fractional flow reserve)",4181730
117,"Sepelvaltimon sisäinen virtausmittaus (CFR, coronary flow reserve)",4181730
118,Sepelvaltimon sisäinen ultraääni (IVUS),4181730
119,Sepelvaltimon sädehoito,4181730
120,Muu sepelvaltimon perkutaaninen toimenpide,4181730
121,Sepelvaltimoiden angiografia,4181730
122,"Pallolaajennus, myös useat suonet",4181730
123,Pallolaajennus ja metalliverkkoputken asennus,4181730
124,Pallolaajennus ja lääkeverkkoputken asennus,4181730
125,Muut sydämen katetritoimenpiteet,4181730
126,Koarktaation pallolaajennus,4181730
127,Koarktaation pallolaajennus ja metalliverkkoputken asennus,4181730
128,Keuhkovaltimon pallolaajennus,4181730
129,Keuhkovaltimon pallolaajennus ja metalliverkkoputken asennus,4181730
130,Muu verisuonen pallolaajennus,4181730
131,Muu verisuonen pallolaajennus ja metalliverkkoputken asennus,4181730
132,PDA sulku,4181730
133,PFO sulku,4181730
134,ASD sulku,4181730
135,VSD sulku,4181730
136,Eteiskorvakkeen sulku,4181730
137,Verisuonen embolisaatio,4181730
138,Perikardiumin fenestraatio pallokatetrilla,4181730
139,Eteisseptostomia,4181730
140,Kammioseptumin alkoholiablaatio (septaalisuonen embolisaatio),4181730
141,Muu sydämen katetritoimenpide,4181730
142,Sydämen vasemman puolen katetrointi,4181730
143,Sydämen oikean puolen katetrointi,4181730
144,Sydämen oikean ja vasemman puolen katetrointi,4181730
145,Sydänlihasbiopsia,4181730
146,Valvuloplastia keuhkovaltimoläppään,4181730
147,Valvuloplastia aorttaläppään,4181730
148,Valvuloplastia mitraaliläppään,4181730
149,Valvuloplastia trikuspidaaliläppään,4181730
150,Elektrofysiologinen erikoistutkimus,4181730
151,"""Muu elektrofysiologinen kartoitus kuin anatominen tai """"non contact""""""",4181730
152,Tavanomainen elektrofysiologinen tutkimus,4181730
153,Elektrofysiologinen elektroanatominen kartoitus,4181730
154,"""Elektrofysiologinen """"non-contact"""" kartoitus""",4181730
155,Rytmihäiriön katetriablaatio,4181730
156,"Rytmihäiriön katetriablaatio, muu kohde",4181730
157,Rytmihäiriön katetriablaatio: AV -junktion katkaisu tai modifiointi,4181730
158,Rytmihäiriön katetriablaatio: kohde: epätarkoituksenmukainen sinustakykardia,4181730
159,Muu katetriablaatio,4181730
160,"Rytmihäiriön katetriablaatio, kohde: eteiskammiosolmukkeen kiertoaktivaatio (AVNRT)",4181730
161,"Rytmihäiriön katetriablaatio, kohde: oikorata (WPW, AVRT, PJRT)",4181730
162,"Rytmihäiriön katetriablaatio, kohde: eteistakykardia",4181730
163,"Rytmihäiriön katetriablaatio, kohde: muu poikkeavien ratojen takykardia (Mahaim, haaratakykardia, faskikulaarinen ym.)",4181730
164,"Rytmihäiriön katetriablaatio, kohde: eteislepatus",4181730
165,"Rytmihäiriön katetriablaatio, kohde: eteisvärinä",4181730
166,"Rytmihäiriön katetriablaatio, kohde: oikean kammion takykardia",4181730
167,"Rytmihäiriön katetriablaatio, kohde: vasemman kammion takykardia",4181730
168,Tahdistimen asennus,4181730
169,Biventrikulaarisen rytmihäiriötahdistimen asennus VVI(R)S,4181730
170,"Biventrikulaarisen, fysiologisen rytmihäiriötahdistimen asennus DDD(R)",4181730
171,Rytmivalvurin asennus,4181730
172,Muu tahdistimem asennus,4181730
173,Eteisahdistimen asennus AAI(R),4181730
174,Kammiotahdistimen asennus VVI(R),4181730
175,"Yksijohtoisen, fysiologisen tahdistimen asennus VDD(R)",4181730
176,Fysiologisen tahdistimen asennus DDD(R),4181730
177,Biventrikulaarisen vajaatoimintatahdistimen asennus VVI(R),4181730
178,"Biventrikulaarisen, fysiologisen vajaatoimintatahdistimen asennus DDD(R)",4181730
179,Rytmihäiriötahdistimen asennus VVI(R)S,4181730
180,Fysiologisen rytmihäiriötahdistimen asennus DDD(R)S,4181730
181,Tahdistimen vaihto,4181730
182,Biventrikulaarisen rytmihäiriötahdistimen vaihto VVI(R)S,4181730
183,"Biventrikulaarisen, fysiologisen rytmihäiriötahdistimen vaihto DDD(R)S",4181730
184,"Muu tahdistimen vaihto tai siihen liittyvä toimenpide, esim johdon poisto tai vaihto",4181730
185,Eteisahdistimen vaihto AAI(R),4181730
186,Kammiotahdistimen vaihto VVI(R),4181730
187,"Yksijohtoisen, fysiologisen tahdistimenvaihto VDD(R)",4181730
188,Fysiologisen tahdistimenvaihto DDD(R),4181730
189,Biventrikulaarisen vajaatoimintatahdistimen vaihto VVI(R),4181730
190,"Biventrikulaarisen, fysiologisen vajaatoimintatahdistimen vaihto DDD(R)",4181730
191,Rytmihäiriötahdistimen vaihto VVI(R)S,4181730
192,Fysiologisen rytmihäiriötahdistimen vaihto DDD(R)S,4181730
