concept_id,concept_synonym_name,language_concept_id
150,Tyrän reponointi,4181730
151,IHO JA LIMAKALVOT,4181730
152,Iho- tai limakalvomuutoksen poisto,4181730
153,"Hampaiden, ikenien, suun ja nielun pientoimenpide",4181730
154,Kynnen poisto osittain tai kokonaan,4181730
155,Auenneen tai tulehtuneen leikkaushaavan hoito,4181730
156,Pinnallisen resistenssin ultraäänitutkimus,4181730
157,Paiseen puhkaisu tai ihon aukaisu,4181730
158,Ihomuutoksen tuhoaminen ulkoisilla menetelmillä,4181730
159,Kroonisen haavan tai palovamman hoito,4181730
160,Traumaattisen haavan ompelu tai hoito,4181730
161,Haavan ompelu,4181730
162,Suurten haavojen hoito,4181730
163,Ihon alle jääneen vierasesineen poisto,4181730
164,Ompeleiden poisto,4181730
165,Ihonalaisen lääkeainekapselin asettaminen tai poisto,4181730
166,Ihosuikalesiirto,4181730
167,Ihottuman ja ihon hoitoon liittyvä ohjaus,4181730
168,Suun ja limakalvojen hoitoon liittyvä ohjaus,4181730
169,Kynnen puhkaisu,4181730
170,"VIRTSATIET, AINEENVAIHDUNTA",4181730
171,Munuaisten ultraäänitutkimus,4181730
172,Virtsarakon ultraäänitutkimus,4181730
173,Jäännösvirtsan määritys UÄ:llä,4181730
174,Virtsaelinten ultraäänitutkimus,4181730
175,Hemodialyysi,4181730
176,Vatsakalvodialyysi,4181730
177,Virtsarakkopunktio,4181730
178,Virtsarakkokatetrin asettaminen,4181730
179,Katetrointiopetus,4181730
180,Virtsaputken laajentaminen,4181730
181,"Virtsasuihkun virtausmittaus, flowmetria",4181730
182,Virtsarakkopunktio,4181730
183,Nesteytykseen liittyvä ohjaus,4181730
184,"NAISTENTAUDIT, SEKSUAALI- JA LISÄÄNTYMISTERVEYS",4181730
185,Rintarauhasten ultraäänitutkimus,4181730
186,Sikiön ulkokäännös,4181730
187,Synnytyksen hoito,4181730
188,Prostatan ultraäänitutkimus iholta,4181730
189,Kivespussin ultraäänitutkimus,4181730
190,Skleroterapia,4181730
191,Parafimoosin repositio,4181730
192,Kohdun ja sivuelinten ultraäänitutkimus,4181730
193,"Kohdun, sivuelinten ja alavatsan UÄ",4181730
194,Ehkäisykierukan paikantaminen tai muu yksittäisen gynekologisen kohteen UÄ,4181730
195,Kohdun runko-osan kaavinta,4181730
196,Raskauden keskeytys lääkkeellä,4181730
197,Kohdun kaulan laserhoito tai poltto,4181730
198,Varhaisraskauden yleinen ultraäänitutkimus,4181730
199,Sikiön mittakontrolli,4181730
200,Muu raskaudenaikainen ultraäänitutkimus,4181730
201,Kohdunsisäisen ehkäisimen asettaminen tai poisto,4181730
202,Vierasesineen poisto emättimestä,4181730
203,Gynekologinen tutkimus,4181730
204,Gynekologinen irtosolunäytteen otto,4181730
205,Normaaliraskauden seuranta,4181730
206,Kohdun kaulakanavan laajennus,4181730
207,Perinnöllisyysneuvonta,4181730
208,Kohdun runko-osan lihas- tai limakalvonäytteen otto,4181730
209,Raskaudenaikaisen ongelman seuranta,4181730
210,Raskauden keskeytyksen tarpeen arviointi,4181730
211,Raskauden keskeytyksen jälkitarkastus,4181730
212,TUKI- JA LIIKUNTAELIMET,4181730
213,Nivelinjektio,4181730
214,Injektiohoito muualle kuin lihaksiin tai ihon alle,4181730
215,Nivelpunktio,4181730
216,Nivelen sijoiltaanmenon paikalleenasetus,4181730
217,Murtuman paikalleenasetus ja sidos,4181730
218,Sormen tai varpaan tyngän typistys,4181730
219,Lihaksen tai jänteen ultraäänitutkimus,4181730
220,Nivelen ultraäänitutkimus,4181730
221,Kipsin tai yksilöllisen tuen asetus,4181730
222,Pehmeän sidoksen asetus,4181730
223,Tuki- ja liikuntaelimistön laaja tutkimus,4181730
224,Ryhtivirheen tutkimus,4181730
225,"KUNTOUTUS, TOIMINNAN TUKEMINEN, APUVÄLINEPALVELUT",4181730
226,Lääkinnällisen kuntoutustarpeen arviointi,4181730
227,Toimintakyvyn arviointi,4181730
228,Palvelutarpeen arviointi (iäkkäät/hoitotuki),4181730
229,Kasvatuksellisen kuntoutuksen tarpeen arviointi,4181730
230,Ammatillisen kuntoutuksen tarpeen arviointi,4181730
231,Kuntoutustarpeen arvio ja/tai kuntoutussuunnitelma,4181730
232,Kuntoutuspalveluita ja toimeentuloa koskeva ohjaus,4181730
233,Itsenäistä selviytymistä edistävä neuvonta/ohjaus,4181730
234,Fysioterapeuttisen kuntoutussuunnitelman toteuttaminen,4181730
235,Puheterapeuttisen kuntoutussuunnitelman toteuttaminen,4181730
236,Jalkaterapeuttisen kuntoutussuunnitelman toteuttaminen,4181730
237,Toimintaterapeuttisen kuntoutussuunnitelman toteuttaminen,4181730
238,Päihdekuntoutus,4181730
239,Kasvatuksellisen kuntoutuksen terapiamuodot,4181730
240,Apuvälinetarpeen arviointi,4181730
241,"Apuvälinesovitus, -lainaus ja käytön seuranta",4181730
242,Arvio elinympäristössä tarvittavista muutostöistä,4181730
243,Kommunikaatio tulkin tai avustajan avulla,4181730
244,Työkyvyn arviointi,4181730
245,Sosiaalisen toimintakyvyn tukeminen,4181730
246,"Mielenterveys, emotionaalinen tuki",4181730
247,Ensitiedon antaminen,4181730
248,Psykoterapia,4181730
249,Lyhytterapia,4181730
250,Perheterapia,4181730
251,Terapeuttinen keskustelu,4181730
252,Psykososiaalisen tilanteen laaja kartoitus,4181730
253,Traumaterapia,4181730
254,Psykiatrinen/psykologinen tutkimus,4181730
255,Toiminnallinen terapia,4181730
256,Potilaan läheisten tukeminen ja informointi,4181730
257,Depression tai muun psyykkisen ongelman seulonta,4181730
258,Avokatkaisuhoito ja seuranta,4181730
259,Psykiatrinen tarkkailulähete eli M1-lähete,4181730
260,"MUU TUTKIMINEN, TOIMENPITEET, HOITO, YM.",4181730
261,Ohutneulanäytteen otto,4181730
262,Hoitoon liittyvä neuvonta vastaanoton ulkopuolella,4181730
263,Kroonisen sairauden perusteellinen seuranta,4181730
264,Lääkityksen järjestely,4181730
265,Kokonaislääkehoitosuunnitelma tai sen tarkastus,4181730
266,"Lääkityksen aloitus, muutos, lopetus tai uusinta",4181730
267,Lääkkeenanto,4181730
268,Suonensisäinen lääkkeenanto,4181730
269,Lihas- ja ihonalaisinjektio,4181730
270,Lääkeinhalaatiotekniikan opetus,4181730
271,Lausunto jatkuvan lääkityksen tarpeesta,4181730
272,Lausunto natiivikuvista,4181730
273,Toisen työntekijän konsultoiminen,4181730
274,Reaaliaikainen kuvansiirtokonsultaatio,4181730
275,Hoitotarvikkeiden luovutus,4181730
276,Näytteen otto,4181730
277,Pikatesti vastaanotolla tai kotona,4181730
278,Alkometri,4181730
279,Toimenpiteeseen valmistava erillinen ohjaus,4181730
280,Siedätyshoito,4181730
281,Allergiatestaus,4181730
282,Muu punktio ja/tai nesteenpoisto,4181730
283,Huume-/humalatilatutkimus,4181730
284,Huumeiden IV-käyttäjien neuvonta/välineiden vaihto,4181730
285,Huumeseulonta,4181730
286,Päihteiden/tupakan käytön strukturoitu kartoitus,4181730
287,Riippuvuusoireisen mini-interventio,4181730
288,Opioidiriippuvaisen vieroitus- ja korvaushoito,4181730
289,Hoitolinjaus potilaan tai hänen omaistensa kanssa,4181730
290,Oikeusturvaa ja potilaan oikeuksia koskeva ohjaus,4181730
291,Saattohoidon kotikäynti,4181730
292,Välittömän sairaalahoidon valmistelu,4181730
293,Virka-avun antaminen,4181730
294,Muu hallinnollinen toiminto,4181730
295,Ajokyvyn arviointi ja lausunto,4181730
296,Suppea todistus terveydentilasta,4181730
297,Laaja todistus terveydentilasta terveydentilasta,4181730
298,Konsultaatiovastauksen antaminen,4181730
299,Leikkauskelpoisuuden arviointi lausuntoineen,4181730
300,Elävän henkilön oikeuslääketieteellinen tutkimus,4181730
301,Kuolinsyyn selvittäminen,4181730
302,Vainajan ulkoinen tarkastus mahdollisine jatkotoimineen,4181730
303,Vainajan laitto,4181730
304,Muu NCSP-luokituksen mukainen toiminto,4181730
305,Muu SHToL:n mukainen toiminto,4181730
306,Muu kuntoutusohjausnimikkeistön mukainen toiminto,4181730
307,Muu terveyssosiaalityönimikkeistön mukainen toiminto,4181730
308,Muu fysioterapianimikkeistön mukainen toiminto,4181730
309,Muu toimintaterapianimikkeistön mukainen toiminto,4181730
310,Muu puheterapianimikkeistön mukainen toiminto,4181730
311,Muu ravitsemusterapianimikkeistön mukainen toiminto,4181730
312,Muu jalkaterapianimikkeistön mukainen toiminto,4181730
313,Muu FINLOINC -luokituksen mukainen toiminto,4181730
314,Ei toimenpidettä,4181730
315,Oirepäiväkirjan käyttö,4181730
316,Laaja yleistutkimus,4181730
317,Kudosnäytteen otto,4181730
318,EHKÄISEVÄ TOIMINTA JA TERVEYDEN EDISTÄMINEN,4181730
319,Hormonikorvaushoidon aloittaminen joko naiselle tai miehelle,4181730
320,Perhevalmennus,4181730
321,Lasta odottavan perheen laaja terveystarkastus,4181730
322,Imetyksen ja rintojen hoidon ohjaus,4181730
323,Kasvuun ja kehitykseen liittyvä neuvonta ja ohjaus,4181730
324,Ikääntymiseen liittyvä neuvonta ja ohjeistus,4181730
325,Liikuntaan liittyvä neuvonta ja ohjaus,4181730
326,Ravitsemukseen ja painonhallintaan liittyvä neuvonta ja ohjaus,4181730
327,Psykososiaalinen neuvonta ja ohjaus,4181730
328,Seksuaaliterveysneuvonta,4181730
329,Päihteisiin/riskikäyttäytymiseen liittyvä ohjaus,4181730
330,Tunnettuun terveysongelmaan liittyvä neuvonta,4181730
331,Työterveyteen liittyvä neuvonta ja ohjaus,4181730
332,Yleinen terveysneuvonta,4181730
333,Tapaturmien ehkäisyyn liittyvä ohjaus ja neuvonta,4181730
334,Lasten ja nuorten määräaikainen terveystarkastus,4181730
335,"Sovittu terveystarkastuksen seuranta, yksilöllisen tarpeen mukaan tehty terveystarkastus",4181730
336,Lapsille suoritettava viimeinen neuvolatarkastus ennen kouluunmenoa,4181730
337,"Koulu- ja opiskeluterveydenhuoltoon kuuluva tarkastus, jonka yhteydessä tehdään lausunto",4181730
338,Lastensuojelulain mukainen lapsen terveydentilan tutkiminen,4181730
339,Asevelvollisen terveystarkastus,4181730
340,Työhönsijoitustarkastus,4181730
341,Terveystarkastus terveysuhkaa aiheuttavassa työssä,4181730
342,Seulontatoimenpide,4181730
343,"Työ-, koulu- tai opiskeluyhteisötyö",4181730
344,Työpaikan perusselvitys,4181730
345,"Työ-, koulu- tai opiskeluympäristöaltisteisiin liittyvä selvitys",4181730
346,"Työ-, koulu- tai opiskeluyhteisöön liittyvä selvitys (esim. työ- ja opiskeluilmapiiri)",4181730
347,Työpaikan ensiapuvalmiuden suunnittelu,4181730
348,Kouluyhteisön ja opiskeluympäristön terveydellisten olojen tarkastus,4181730
349,Terveydenhoitajan arvio suun terveydentilasta,4181730
350,"Ensimmäisenä opiskeluvuonna tehty terveystarkastus lukion, ammatillisen oppilaitoksen ym. opiskelijalle",4181730
351,"Toisena opiskeluvuonna tehty terveystarkastus lukion, ammatillisen oppilaitoksen ym. opiskelijalle",4181730
352,Ensimmäisenä opiskeluvuonna erityistarpeen vuoksi  tehty terveystarkastus lukiossa tai ammatillisessa oppilaitoksessa opiskelevalle,4181730
353,"Yliopistossa, ammattikorkeakoulussa tms. opiskelevalle terveyskyselyn perusteella tehty terveystarkastus",4181730
354,Yksilöllisestä tarpeesta johtuva terveystarkastus lukiossa tai ammatillisessa oppilaitoksessa opiskelevalle,4181730
355,Työterveyshuollon määräaikaistarkastus,4181730
356,Oppilaitoksen opiskeluhuoltoryhmän tapaaminen,4181730
357,Muu terveystarkastus,4181730
358,Varhaisraskauden yhdistelmäseulonta,4181730
359,Toisen raskauskolmanneksen seerumiseulonta,4181730
360,"Rakenneuäseulonta, viikot 18+0-21+6",4181730
361,"Rakenneuäseulonta, viikot 24+0",4181730
362,Raskaana olevan terveystarkastus,4181730
363,Synnytyksen jälkitarkastus,4181730
364,Laaja terveystarkastus neljän kuukauden iässä,4181730
365,Laaja terveystarkastus kahdeksantoista kuukauden iässä,4181730
366,Laaja terveystarkastus neljän vuoden iässä,4181730
367,Laaja terveystarkastus ensimmäisellä luokalla,4181730
368,Laaja terveystarkastus viidennellä luokalla,4181730
369,Laaja terveystarkastus kahdeksannella luokalla,4181730
370,"Ensimmäisen opiskeluvuoden terveyskysely, korkea aste",4181730
371,Yksilöllisen tarpeen mukainen laaja terveystarkastus,4181730
372,Erityisen tuen tarpeen mukainen käynti,4181730
373,Opiskeluun soveltumattomuuden arviointi,4181730
374,Perhetilanteeseen liittyvä neuvonta ja ohjaus,4181730
375,Parisuhteeseen liittyvä neuvonta ja ohjaus,4181730
376,Vanhemman ja lapsen vuorovaikutusta tukeva ohjaus,4181730
377,Elinolosuhteisiin liittyvä neuvonta ja ohjaus,4181730
378,Opiskelu- ja työelämän ulkopuolella olevien terveystarkastus,4181730
379,Monialaisen asiantuntijaryhmän tapaaminen,4181730
380,Avioliiton ulkopuolella syntyvän lapsen isyyden tunnustamisen vastaanottaminen äitiysneuvolassa ennen lapsen syntymää. Isyyslaki 16 §,4181730
381,MUUT ENNALTAEHKÄISEVÄT TOIMINNOT,4181730
382,Laaja lasten ja nuorten terveystarkastus,4181730
383,Rokotus,4181730
384,"TOIMINNOT, JOTKA EIVÄT LIITY YKSILÖÖN",4181730
385,"HOIDON SUUNNITTELU, JATKOHOIDON JÄRJESTÄMINEN",4181730
386,Ei jatkotoimenpidettä,4181730
387,"Jatkohoidon suunnitelma, jatkohoidon järjestäminen",4181730
388,Tutkimuspyyntö,4181730
389,Puhelinajan varaaminen,4181730
390,Sopimus kirjeestä/sähköisestä yhteydenotosta,4181730
391,Uusi vastaanottoaika,4181730
392,Ohjaus muulle ammattiryhmälle kuin lääkärille,4181730
393,Ohjaus lääkärille  tai hammaslääkärille,4181730
394,Lähete erikoissairaanhoitoon,4181730
395,Ohjaus yksityiseen tutkimukseen tai hoitoon,4181730
396,Ohjaus päihdepalveluihin,4181730
397,Ohjaus lääkinnälliseen kuntoutukseen,4181730
398,Ohjaus ammatilliseen kuntoutukseen,4181730
399,Lähete perusterveydenhuollon vuodeosastolle,4181730
400,Ohjaus opiskeluhuollon erikoistutkimuksiin,4181730
401,Ohjaus opiskelijahuollon kuraattori- ja psykologipalveluihin,4181730
402,Käynnissä olevien työkyvyn tukitoimien jatkuminen,4181730
403,Hoidon tehostus työterveyshuollossa,4181730
404,Tunnettuun terveysongelmaan liittyvä neuvonta työterveyshuollossa,4181730
405,Työterveyteen liittyvä neuvonta ja ohjaus,4181730
406,Yhteydenotto työpaikalle,4181730
407,Työympäristöaltisteiden selvitys,4181730
408,Työn fyysisen kuormituksen tai ergonomian selvitys,4181730
409,Työn psykososiaalisen kuormituksen selvitys,4181730
410,Ohjaus verkostoneuvotteluun,4181730
411,Ohjaus työterveysneuvotteluun,4181730
412,Työkyvyn arviointi,4181730
413,Lausunto työkyvystä,4181730
414,Suositus osasairauspäivärahasta,4181730
415,Ohjaus diagnostisiin jatkotutkimuksiin,4181730
416,Ohjaus perusterveydenhuoltoon,4181730
417,Tutkimukset ammattitautiepäilyn vuoksi,4181730
3,ÖGONOMRÅDET,4175777
4,Incision av abscess i ögonlocket,4175777
5,Excision eller exkokleation av chalazion,4175777
6,Sutur av sår i ögonlocket,4175777
7,"Sondering av tårpunkt och tårrör, canaliculus lacrimalis",4175777
8,Avlägsnande av främmande kropp i bindehinnan,4175777
9,Avlägsnande av främmande kropp i bindehinnan under ytlig bedövning,4175777
10,Avlägsnande av främmande kropp i hornhinnan,4175777
11,Fotografering av ögonbotten och tolkning,4175777
12,Mätning av ögontrycket,4175777
13,Ögonbottenundersökning (oftalmoskopi),4175777
14,Annan undersökning av ögonområdet,4175777
15,Annan mindre åtgärd i ögonområdet,4175777
16,Rehabilitation och patientinstruktioner för skelning,4175777
17,Behandling av ögon,4175777
18,Skelningstestning,4175777
19,Synundersökning,4175777
20,Undersökning av färgseendet,4175777
21,Ögonmikroskopi,4175777
22,"ÖRON, NÄSA OCH STRUPHUVUD",4175777
23,Tympanostomi,4175777
24,"Tonsilloperation, adenoidoperation",4175777
25,Incision av abscess i yttre hörselgången,4175777
26,Paracentes av trumhinnan,4175777
27,Polypevulsion,4175777
28,Sluten reposition av näsfraktur,4175777
29,Behandling av näsblödning med koagulering,4175777
30,Främre nästamponad,4175777
31,Bakre nästamponad,4175777
32,Ultraljudsundersökning av näsans bihålor,4175777
33,Ultraljudsundersökning av spottkörtlar,4175777
34,"Spottkörtel, UL-styrd finnålsbiopsi",4175777
35,Incision av abscess i farynx eller närliggande mjukdelar,4175777
36,Avlägsnande av främmande föremål från farynx,4175777
37,Öronspolning eller borttagning av vaxpropp,4175777
38,Avlägsnande av främmande kropp från hörselgången,4175777
39,Avlägsnande av främmande kropp från näsan,4175777
40,Punktion av käkhåla,4175777
41,"Annan mindre ingrepp på öron, näsa eller larynx",4175777
42,Punktionsbiopsi av spottkörtel,4175777
43,Otomikroskopi,4175777
44,Rinoskopi med laryngoskopi,4175777
45,Grundlig klinisk hörselundersökning,4175777
46,Patientinstruktioner för uppehåll av balans,4175777
47,Audiometri,4175777
48,Tympanometri,4175777
49,Lutningsprovokationstest av balansorganet/Epley manöver,4175777
50,Tonsillektomi,4175777
51,"Tamponadinläggning, öra",4175777
52,"Klinisk undersökning av öron, omfattande",4175777
53,"Justering, granskning och patientinstruktioner av hörselapparat",4175777
54,"NERVSYSTEMET, ENDOKRINA ORGAN, SÖMN-VAKENHETSNIVÅ",4175777
55,Ultraljudsundersökning av sköldkörteln,4175777
56,Finnålsbiopsi av sköldkörteln,4175777
57,Lumbalpunktion,4175777
58,Grundlig neurologisk undersökning,4175777
59,Patientinstruktioner om sömnstörningar,4175777
60,Övervakning av medvetandenivå och neurologiska symtom,4175777
61,Minnesundersökning,4175777
62,Undersökning av det perifera nervsystemet,4175777
63,Sömnpolygrafiundersökning,4175777
64,ANDNINGSORGANEN,4175777
65,Pleurapunktion,4175777
66,Mätning av maximalt utandningsflöde,4175777
67,Patientinstruktion för PEF-uppföljning,4175777
68,Spirometrisk undersökning på mottagning,4175777
69,Syrgasbehandling,4175777
70,Andningsövningar,4175777
71,Slemmobilisering och slemevakuering ur lungor,4175777
72,Slemsugning av luftvägarna,4175777
73,Skötsel av trakeostomi,4175777
74,Patientinstruktioner för andningsvård,4175777
75,"HJÄRTA, CIRKULATIONSORGAN, LYMFSYSTEM, BENMÄRG",4175777
76,"Ultraljudsundersökning, bukaorta",4175777
77,"Ultraljudsundersökning, övre extremiteternas vener",4175777
78,"Ultraljudsundersökning, nedre extremiteternas vener",4175777
79,"Ultraljudsundersökning med Doppler-teknik, nedre extremiteternas venflöde",4175777
80,"Ultraljudsundersökning, lymfkörtlar",4175777
81,Elektronisk kardioversion,4175777
82,Venesektion,4175777
83,Kanylering av ven,4175777
84,Inläggning av central venkateter,4175777
85,Artärpunktion,4175777
86,Avlägsnande av central venkateter eller artärkateter,4175777
87,Ultraljudsundersökning av hjärta,4175777
88,Benmärgsprovtagning,4175777
89,Helhetsbedömning av kardiorespiratorisk status,4175777
90,Farmakologisk konvertering,4175777
91,Intravenös vätskebehandling,4175777
92,"ÅTERUPPLIVNING, ANESTESI, CIRKULATORISK UPPFÖLJNING, MED MERA",4175777
93,Generell anestesi baserad på inhalationsanestesi,4175777
94,Operationssalsåtgärder,4175777
95,Arteriell trombolysbehandling,4175777
96,Blodtransfusion,4175777
97,Sedering eller analgesi utan anestesi,4175777
98,"Intravenös, intramuskulär eller rektal generell anestesi",4175777
99,Insättning av nasofaryngeal- eller svalgtub,4175777
100,Intubering,4175777
101,Trakeostomi,4175777
102,Övertrycksandning,4175777
103,Återupplivning vid hjärt- eller andningsstopp,4175777
104,Insättning och användning hjärt-pacemaker,4175777
105,Standard EKG,4175777
106,Arbets-EKG,4175777
107,Blodtrycksmätning med Doppler-metod,4175777
108,Långtidsregistrering av blodtrycket,4175777
109,Ortostatiskt prov,4175777
110,Vård och övervakning av patient med blödning,4175777
111,Krävande patienttransport,4175777
112,Övervakning av patient i förstahjälp,4175777
113,"Lättövervakning, intensivövervakning eller intensivvård",4175777
114,"SMÄRTBEHANDLING, BEDÖVNINGAR",4175777
115,Akupunktur,4175777
116,Omfattande ytlig hudbedövning med salva eller gel,4175777
117,Interkostalblockad,4175777
118,Patientkontrollerad analgesi (PCA),4175777
119,Mätning av smärtans intensitet,4175777
120,Planering av smärtbehandling,4175777
121,Lokal bedövning,4175777
122,Blockad av perifer nerv,4175777
123,"GASTROINTESTINALKANAL, HALS, BUK, NUTRITION",4175777
124,Annan näringsterapi,4175777
125,Ultraljudsundersökning av hals,4175777
126,Ultraljudundersökning av ljumske och/eller bukvägg,4175777
127,Hemorrojdsåtgärd,4175777
128,Ultraljudsundersökning av buk,4175777
